"Date","Time (LST/LDT)","Highest","MHHW (ft)","MHW (ft)","MSL (ft)","MTL (ft)","MLW (ft)","MLLW (ft)","Lowest (ft)","Inf"
"1884/09/01","00:00","NaN","NaN","NaN","581.552","NaN","NaN","NaN","NaN","0"
"1884/10/01","00:00","NaN","NaN","NaN","581.713","NaN","NaN","NaN","NaN","0"
"1884/11/01","00:00","NaN","NaN","NaN","581.362","NaN","NaN","NaN","NaN","0"
"1884/12/01","00:00","NaN","NaN","NaN","581.102","NaN","NaN","NaN","NaN","0"
"1885/01/01","00:00","NaN","NaN","NaN","581.371","NaN","NaN","NaN","NaN","0"
"1885/02/01","00:00","NaN","NaN","NaN","581.283","NaN","NaN","NaN","NaN","0"
"1885/03/01","00:00","NaN","NaN","NaN","581.283","NaN","NaN","NaN","NaN","0"
"1885/04/01","00:00","NaN","NaN","NaN","581.391","NaN","NaN","NaN","NaN","0"
"1885/05/01","00:00","NaN","NaN","NaN","581.791","NaN","NaN","NaN","NaN","0"
"1885/06/01","00:00","NaN","NaN","NaN","582.083","NaN","NaN","NaN","NaN","0"
"1885/07/01","00:00","NaN","NaN","NaN","582.142","NaN","NaN","NaN","NaN","0"
"1885/08/01","00:00","NaN","NaN","NaN","582.293","NaN","NaN","NaN","NaN","0"
"1885/09/01","00:00","NaN","NaN","NaN","582.192","NaN","NaN","NaN","NaN","0"
"1885/10/01","00:00","NaN","NaN","NaN","581.962","NaN","NaN","NaN","NaN","0"
"1885/11/01","00:00","NaN","NaN","NaN","581.772","NaN","NaN","NaN","NaN","0"
"1885/12/01","00:00","NaN","NaN","NaN","581.572","NaN","NaN","NaN","NaN","0"
"1886/01/01","00:00","NaN","NaN","NaN","581.572","NaN","NaN","NaN","NaN","0"
"1886/02/01","00:00","NaN","NaN","NaN","581.644","NaN","NaN","NaN","NaN","0"
"1886/03/01","00:00","NaN","NaN","NaN","581.831","NaN","NaN","NaN","NaN","0"
"1886/04/01","00:00","NaN","NaN","NaN","582.123","NaN","NaN","NaN","NaN","0"
"1886/05/01","00:00","NaN","NaN","NaN","582.451","NaN","NaN","NaN","NaN","0"
"1886/06/01","00:00","NaN","NaN","NaN","582.641","NaN","NaN","NaN","NaN","0"
"1886/07/01","00:00","NaN","NaN","NaN","582.382","NaN","NaN","NaN","NaN","0"
"1886/08/01","00:00","NaN","NaN","NaN","582.231","NaN","NaN","NaN","NaN","0"
"1886/09/01","00:00","NaN","NaN","NaN","582.051","NaN","NaN","NaN","NaN","0"
"1886/10/01","00:00","NaN","NaN","NaN","581.923","NaN","NaN","NaN","NaN","0"
"1886/11/01","00:00","NaN","NaN","NaN","581.654","NaN","NaN","NaN","NaN","0"
"1886/12/01","00:00","NaN","NaN","NaN","581.332","NaN","NaN","NaN","NaN","0"
"1887/01/01","00:00","NaN","NaN","NaN","581.161","NaN","NaN","NaN","NaN","0"
"1887/02/01","00:00","NaN","NaN","NaN","581.352","NaN","NaN","NaN","NaN","0"
"1887/03/01","00:00","NaN","NaN","NaN","581.562","NaN","NaN","NaN","NaN","0"
"1887/04/01","00:00","NaN","NaN","NaN","581.473","NaN","NaN","NaN","NaN","0"
"1887/05/01","00:00","NaN","NaN","NaN","581.673","NaN","NaN","NaN","NaN","0"
"1887/06/01","00:00","NaN","NaN","NaN","581.791","NaN","NaN","NaN","NaN","0"
"1887/07/01","00:00","NaN","NaN","NaN","581.873","NaN","NaN","NaN","NaN","0"
"1887/08/01","00:00","NaN","NaN","NaN","581.663","NaN","NaN","NaN","NaN","0"
"1887/09/01","00:00","NaN","NaN","NaN","581.312","NaN","NaN","NaN","NaN","0"
"1887/10/01","00:00","NaN","NaN","NaN","581.093","NaN","NaN","NaN","NaN","0"
"1887/11/01","00:00","NaN","NaN","NaN","580.643","NaN","NaN","NaN","NaN","0"
"1887/12/01","00:00","NaN","NaN","NaN","580.351","NaN","NaN","NaN","NaN","0"
"1888/01/01","00:00","NaN","NaN","NaN","580.243","NaN","NaN","NaN","NaN","0"
"1888/02/01","00:00","NaN","NaN","NaN","580.151","NaN","NaN","NaN","NaN","0"
"1888/03/01","00:00","NaN","NaN","NaN","580.322","NaN","NaN","NaN","NaN","0"
"1888/04/01","00:00","NaN","NaN","NaN","580.463","NaN","NaN","NaN","NaN","0"
"1888/05/01","00:00","NaN","NaN","NaN","580.902","NaN","NaN","NaN","NaN","0"
"1888/06/01","00:00","NaN","NaN","NaN","581.201","NaN","NaN","NaN","NaN","0"
"1888/07/01","00:00","NaN","NaN","NaN","581.234","NaN","NaN","NaN","NaN","0"
"1888/08/01","00:00","NaN","NaN","NaN","581.273","NaN","NaN","NaN","NaN","0"
"1888/09/01","00:00","NaN","NaN","NaN","580.971","NaN","NaN","NaN","NaN","0"
"1888/10/01","00:00","NaN","NaN","NaN","580.682","NaN","NaN","NaN","NaN","0"
"1888/11/01","00:00","NaN","NaN","NaN","580.502","NaN","NaN","NaN","NaN","0"
"1888/12/01","00:00","NaN","NaN","NaN","580.292","NaN","NaN","NaN","NaN","0"
"1889/01/01","00:00","NaN","NaN","NaN","580.151","NaN","NaN","NaN","NaN","0"
"1889/02/01","00:00","NaN","NaN","NaN","580.072","NaN","NaN","NaN","NaN","0"
"1889/03/01","00:00","NaN","NaN","NaN","580.052","NaN","NaN","NaN","NaN","0"
"1889/04/01","00:00","NaN","NaN","NaN","579.984","NaN","NaN","NaN","NaN","0"
"1889/05/01","00:00","NaN","NaN","NaN","580.121","NaN","NaN","NaN","NaN","0"
"1889/06/01","00:00","NaN","NaN","NaN","580.453","NaN","NaN","NaN","NaN","0"
"1889/07/01","00:00","NaN","NaN","NaN","580.712","NaN","NaN","NaN","NaN","0"
"1889/08/01","00:00","NaN","NaN","NaN","580.653","NaN","NaN","NaN","NaN","0"
"1889/09/01","00:00","NaN","NaN","NaN","580.482","NaN","NaN","NaN","NaN","0"
"1889/10/01","00:00","NaN","NaN","NaN","580.112","NaN","NaN","NaN","NaN","0"
"1889/11/01","00:00","NaN","NaN","NaN","579.774","NaN","NaN","NaN","NaN","0"
"1889/12/01","00:00","NaN","NaN","NaN","579.613","NaN","NaN","NaN","NaN","0"
"1890/01/01","00:00","NaN","NaN","NaN","579.682","NaN","NaN","NaN","NaN","0"
"1890/02/01","00:00","NaN","NaN","NaN","579.564","NaN","NaN","NaN","NaN","0"
"1890/03/01","00:00","NaN","NaN","NaN","579.541","NaN","NaN","NaN","NaN","0"
"1890/04/01","00:00","NaN","NaN","NaN","579.682","NaN","NaN","NaN","NaN","0"
"1890/05/01","00:00","NaN","NaN","NaN","579.993","NaN","NaN","NaN","NaN","0"
"1890/06/01","00:00","NaN","NaN","NaN","580.423","NaN","NaN","NaN","NaN","0"
"1890/07/01","00:00","NaN","NaN","NaN","580.614","NaN","NaN","NaN","NaN","0"
"1890/08/01","00:00","NaN","NaN","NaN","580.614","NaN","NaN","NaN","NaN","0"
"1890/09/01","00:00","NaN","NaN","NaN","580.341","NaN","NaN","NaN","NaN","0"
"1890/10/01","00:00","NaN","NaN","NaN","580.131","NaN","NaN","NaN","NaN","0"
"1890/11/01","00:00","NaN","NaN","NaN","579.931","NaN","NaN","NaN","NaN","0"
"1890/12/01","00:00","NaN","NaN","NaN","579.642","NaN","NaN","NaN","NaN","0"
"1891/01/01","00:00","NaN","NaN","NaN","579.432","NaN","NaN","NaN","NaN","0"
"1891/02/01","00:00","NaN","NaN","NaN","579.321","NaN","NaN","NaN","NaN","0"
"1891/03/01","00:00","NaN","NaN","NaN","579.291","NaN","NaN","NaN","NaN","0"
"1891/04/01","00:00","NaN","NaN","NaN","579.623","NaN","NaN","NaN","NaN","0"
"1891/05/01","00:00","NaN","NaN","NaN","579.862","NaN","NaN","NaN","NaN","0"
"1891/06/01","00:00","NaN","NaN","NaN","579.813","NaN","NaN","NaN","NaN","0"
"1891/07/01","00:00","NaN","NaN","NaN","579.843","NaN","NaN","NaN","NaN","0"
"1891/08/01","00:00","NaN","NaN","NaN","579.741","NaN","NaN","NaN","NaN","0"
"1891/09/01","00:00","NaN","NaN","NaN","579.551","NaN","NaN","NaN","NaN","0"
"1891/10/01","00:00","NaN","NaN","NaN","579.183","NaN","NaN","NaN","NaN","0"
"1891/11/01","00:00","NaN","NaN","NaN","578.871","NaN","NaN","NaN","NaN","0"
"1891/12/01","00:00","NaN","NaN","NaN","578.812","NaN","NaN","NaN","NaN","0"
"1892/01/01","00:00","NaN","NaN","NaN","578.832","NaN","NaN","NaN","NaN","0"
"1892/02/01","00:00","NaN","NaN","NaN","578.773","NaN","NaN","NaN","NaN","0"
"1892/03/01","00:00","NaN","NaN","NaN","578.832","NaN","NaN","NaN","NaN","0"
"1892/04/01","00:00","NaN","NaN","NaN","578.921","NaN","NaN","NaN","NaN","0"
"1892/05/01","00:00","NaN","NaN","NaN","579.042","NaN","NaN","NaN","NaN","0"
"1892/06/01","00:00","NaN","NaN","NaN","579.573","NaN","NaN","NaN","NaN","0"
"1892/07/01","00:00","NaN","NaN","NaN","579.862","NaN","NaN","NaN","NaN","0"
"1892/08/01","00:00","NaN","NaN","NaN","579.941","NaN","NaN","NaN","NaN","0"
"1892/09/01","00:00","NaN","NaN","NaN","579.774","NaN","NaN","NaN","NaN","0"
"1892/10/01","00:00","NaN","NaN","NaN","579.564","NaN","NaN","NaN","NaN","0"
"1892/11/01","00:00","NaN","NaN","NaN","579.232","NaN","NaN","NaN","NaN","0"
"1892/12/01","00:00","NaN","NaN","NaN","578.993","NaN","NaN","NaN","NaN","0"
"1893/01/01","00:00","NaN","NaN","NaN","578.743","NaN","NaN","NaN","NaN","0"
"1893/02/01","00:00","NaN","NaN","NaN","578.691","NaN","NaN","NaN","NaN","0"
"1893/03/01","00:00","NaN","NaN","NaN","578.773","NaN","NaN","NaN","NaN","0"
"1893/04/01","00:00","NaN","NaN","NaN","579.154","NaN","NaN","NaN","NaN","0"
"1893/05/01","00:00","NaN","NaN","NaN","579.751","NaN","NaN","NaN","NaN","0"
"1893/06/01","00:00","NaN","NaN","NaN","580.112","NaN","NaN","NaN","NaN","0"
"1893/07/01","00:00","NaN","NaN","NaN","580.253","NaN","NaN","NaN","NaN","0"
"1893/08/01","00:00","NaN","NaN","NaN","580.112","NaN","NaN","NaN","NaN","0"
"1893/09/01","00:00","NaN","NaN","NaN","579.813","NaN","NaN","NaN","NaN","0"
"1893/10/01","00:00","NaN","NaN","NaN","579.623","NaN","NaN","NaN","NaN","0"
"1893/11/01","00:00","NaN","NaN","NaN","579.373","NaN","NaN","NaN","NaN","0"
"1893/12/01","00:00","NaN","NaN","NaN","579.163","NaN","NaN","NaN","NaN","0"
"1894/01/01","00:00","NaN","NaN","NaN","579.131","NaN","NaN","NaN","NaN","0"
"1894/02/01","00:00","NaN","NaN","NaN","579.144","NaN","NaN","NaN","NaN","0"
"1894/03/01","00:00","NaN","NaN","NaN","579.291","NaN","NaN","NaN","NaN","0"
"1894/04/01","00:00","NaN","NaN","NaN","579.521","NaN","NaN","NaN","NaN","0"
"1894/05/01","00:00","NaN","NaN","NaN","579.921","NaN","NaN","NaN","NaN","0"
"1894/06/01","00:00","NaN","NaN","NaN","580.223","NaN","NaN","NaN","NaN","0"
"1894/07/01","00:00","NaN","NaN","NaN","580.371","NaN","NaN","NaN","NaN","0"
"1894/08/01","00:00","NaN","NaN","NaN","580.102","NaN","NaN","NaN","NaN","0"
"1894/09/01","00:00","NaN","NaN","NaN","579.911","NaN","NaN","NaN","NaN","0"
"1894/10/01","00:00","NaN","NaN","NaN","579.672","NaN","NaN","NaN","NaN","0"
"1894/11/01","00:00","NaN","NaN","NaN","579.482","NaN","NaN","NaN","NaN","0"
"1894/12/01","00:00","NaN","NaN","NaN","579.183","NaN","NaN","NaN","NaN","0"
"1895/01/01","00:00","NaN","NaN","NaN","578.944","NaN","NaN","NaN","NaN","0"
"1895/02/01","00:00","NaN","NaN","NaN","578.812","NaN","NaN","NaN","NaN","0"
"1895/03/01","00:00","NaN","NaN","NaN","578.822","NaN","NaN","NaN","NaN","0"
"1895/04/01","00:00","NaN","NaN","NaN","578.911","NaN","NaN","NaN","NaN","0"
"1895/05/01","00:00","NaN","NaN","NaN","579.091","NaN","NaN","NaN","NaN","0"
"1895/06/01","00:00","NaN","NaN","NaN","579.163","NaN","NaN","NaN","NaN","0"
"1895/07/01","00:00","NaN","NaN","NaN","579.144","NaN","NaN","NaN","NaN","0"
"1895/08/01","00:00","NaN","NaN","NaN","579.042","NaN","NaN","NaN","NaN","0"
"1895/09/01","00:00","NaN","NaN","NaN","578.901","NaN","NaN","NaN","NaN","0"
"1895/10/01","00:00","NaN","NaN","NaN","578.622","NaN","NaN","NaN","NaN","0"
"1895/11/01","00:00","NaN","NaN","NaN","578.232","NaN","NaN","NaN","NaN","0"
"1895/12/01","00:00","NaN","NaN","NaN","577.992","NaN","NaN","NaN","NaN","0"
"1896/01/01","00:00","NaN","NaN","NaN","578.061","NaN","NaN","NaN","NaN","0"
"1896/02/01","00:00","NaN","NaN","NaN","578.182","NaN","NaN","NaN","NaN","0"
"1896/03/01","00:00","NaN","NaN","NaN","578.081","NaN","NaN","NaN","NaN","0"
"1896/04/01","00:00","NaN","NaN","NaN","578.114","NaN","NaN","NaN","NaN","0"
"1896/05/01","00:00","NaN","NaN","NaN","578.51","NaN","NaN","NaN","NaN","0"
"1896/06/01","00:00","NaN","NaN","NaN","578.881","NaN","NaN","NaN","NaN","0"
"1896/07/01","00:00","NaN","NaN","NaN","578.944","NaN","NaN","NaN","NaN","0"
"1896/08/01","00:00","NaN","NaN","NaN","578.983","NaN","NaN","NaN","NaN","0"
"1896/09/01","00:00","NaN","NaN","NaN","578.793","NaN","NaN","NaN","NaN","0"
"1896/10/01","00:00","NaN","NaN","NaN","578.602","NaN","NaN","NaN","NaN","0"
"1896/11/01","00:00","NaN","NaN","NaN","578.461","NaN","NaN","NaN","NaN","0"
"1896/12/01","00:00","NaN","NaN","NaN","578.343","NaN","NaN","NaN","NaN","0"
"1897/01/01","00:00","NaN","NaN","NaN","578.422","NaN","NaN","NaN","NaN","0"
"1897/02/01","00:00","NaN","NaN","NaN","578.333","NaN","NaN","NaN","NaN","0"
"1897/03/01","00:00","NaN","NaN","NaN","578.442","NaN","NaN","NaN","NaN","0"
"1897/04/01","00:00","NaN","NaN","NaN","578.802","NaN","NaN","NaN","NaN","0"
"1897/05/01","00:00","NaN","NaN","NaN","579.383","NaN","NaN","NaN","NaN","0"
"1897/06/01","00:00","NaN","NaN","NaN","579.623","NaN","NaN","NaN","NaN","0"
"1897/07/01","00:00","NaN","NaN","NaN","579.803","NaN","NaN","NaN","NaN","0"
"1897/08/01","00:00","NaN","NaN","NaN","579.813","NaN","NaN","NaN","NaN","0"
"1897/09/01","00:00","NaN","NaN","NaN","579.551","NaN","NaN","NaN","NaN","0"
"1897/10/01","00:00","NaN","NaN","NaN","579.203","NaN","NaN","NaN","NaN","0"
"1897/11/01","00:00","NaN","NaN","NaN","579.042","NaN","NaN","NaN","NaN","0"
"1897/12/01","00:00","NaN","NaN","NaN","578.773","NaN","NaN","NaN","NaN","0"
"1898/01/01","00:00","NaN","NaN","NaN","578.632","NaN","NaN","NaN","NaN","0"
"1898/02/01","00:00","NaN","NaN","NaN","578.691","NaN","NaN","NaN","NaN","0"
"1898/03/01","00:00","NaN","NaN","NaN","578.921","NaN","NaN","NaN","NaN","0"
"1898/04/01","00:00","NaN","NaN","NaN","579.413","NaN","NaN","NaN","NaN","0"
"1898/05/01","00:00","NaN","NaN","NaN","579.531","NaN","NaN","NaN","NaN","0"
"1898/06/01","00:00","NaN","NaN","NaN","579.692","NaN","NaN","NaN","NaN","0"
"1898/07/01","00:00","NaN","NaN","NaN","579.793","NaN","NaN","NaN","NaN","0"
"1898/08/01","00:00","NaN","NaN","NaN","579.682","NaN","NaN","NaN","NaN","0"
"1898/09/01","00:00","NaN","NaN","NaN","579.491","NaN","NaN","NaN","NaN","0"
"1898/10/01","00:00","NaN","NaN","NaN","579.183","NaN","NaN","NaN","NaN","0"
"1898/11/01","00:00","NaN","NaN","NaN","579.101","NaN","NaN","NaN","NaN","0"
"1898/12/01","00:00","NaN","NaN","NaN","578.911","NaN","NaN","NaN","NaN","0"
"1899/01/01","00:00","NaN","NaN","NaN","578.652","NaN","NaN","NaN","NaN","0"
"1899/02/01","00:00","NaN","NaN","NaN","578.51","NaN","NaN","NaN","NaN","0"
"1899/03/01","00:00","NaN","NaN","NaN","578.661","NaN","NaN","NaN","NaN","0"
"1899/04/01","00:00","NaN","NaN","NaN","578.832","NaN","NaN","NaN","NaN","0"
"1899/05/01","00:00","NaN","NaN","NaN","579.383","NaN","NaN","NaN","NaN","0"
"1899/06/01","00:00","NaN","NaN","NaN","579.76","NaN","NaN","NaN","NaN","0"
"1899/07/01","00:00","NaN","NaN","NaN","580.052","NaN","NaN","NaN","NaN","0"
"1899/08/01","00:00","NaN","NaN","NaN","579.961","NaN","NaN","NaN","NaN","0"
"1899/09/01","00:00","NaN","NaN","NaN","579.76","NaN","NaN","NaN","NaN","0"
"1899/10/01","00:00","NaN","NaN","NaN","579.354","NaN","NaN","NaN","NaN","0"
"1899/11/01","00:00","NaN","NaN","NaN","579.213","NaN","NaN","NaN","NaN","0"
"1899/12/01","00:00","NaN","NaN","NaN","579.022","NaN","NaN","NaN","NaN","0"
"1900/01/01","00:00","NaN","NaN","NaN","578.793","NaN","NaN","NaN","NaN","0"
"1900/02/01","00:00","NaN","NaN","NaN","578.802","NaN","NaN","NaN","NaN","0"
"1900/03/01","00:00","NaN","NaN","NaN","578.842","NaN","NaN","NaN","NaN","0"
"1900/04/01","00:00","NaN","NaN","NaN","578.953","NaN","NaN","NaN","NaN","0"
"1900/05/01","00:00","NaN","NaN","NaN","579.101","NaN","NaN","NaN","NaN","0"
"1900/06/01","00:00","NaN","NaN","NaN","579.272","NaN","NaN","NaN","NaN","0"
"1900/07/01","00:00","NaN","NaN","NaN","579.521","NaN","NaN","NaN","NaN","0"
"1900/08/01","00:00","NaN","NaN","NaN","579.613","NaN","NaN","NaN","NaN","0"
"1900/09/01","00:00","NaN","NaN","NaN","579.692","NaN","NaN","NaN","NaN","0"
"1900/10/01","00:00","NaN","NaN","NaN","579.633","NaN","NaN","NaN","NaN","0"
"1900/11/01","00:00","NaN","NaN","NaN","579.633","NaN","NaN","NaN","NaN","0"
"1900/12/01","00:00","NaN","NaN","NaN","579.432","NaN","NaN","NaN","NaN","0"
"1901/01/01","00:00","NaN","NaN","NaN","579.193","NaN","NaN","NaN","NaN","0"
"1901/02/01","00:00","NaN","NaN","NaN","579.052","NaN","NaN","NaN","NaN","0"
"1901/03/01","00:00","NaN","NaN","NaN","579.042","NaN","NaN","NaN","NaN","0"
"1901/04/01","00:00","580.043","NaN","NaN","579.501","NaN","NaN","NaN","578.389","0"
"1901/05/01","00:00","580.253","NaN","NaN","579.774","NaN","NaN","NaN","579.032","0"
"1901/06/01","00:00","580.302","NaN","NaN","579.862","NaN","NaN","NaN","579.331","0"
"1901/07/01","00:00","580.541","NaN","NaN","580.023","NaN","NaN","NaN","579.583","0"
"1901/08/01","00:00","580.413","NaN","NaN","580.062","NaN","NaN","NaN","579.642","0"
"1901/09/01","00:00","580.423","NaN","NaN","579.833","NaN","NaN","NaN","579.183","0"
"1901/10/01","00:00","580.082","NaN","NaN","579.613","NaN","NaN","NaN","578.881","0"
"1901/11/01","00:00","579.931","NaN","NaN","579.383","NaN","NaN","NaN","578.852","0"
"1901/12/01","00:00","579.843","NaN","NaN","579.062","NaN","NaN","NaN","578.442","0"
"1902/01/01","00:00","579.721","NaN","NaN","578.953","NaN","NaN","NaN","578.281","0"
"1902/02/01","00:00","579.173","NaN","NaN","578.763","NaN","NaN","NaN","578.022","0"
"1902/03/01","00:00","579.321","NaN","NaN","578.681","NaN","NaN","NaN","578.202","0"
"1902/04/01","00:00","579.291","NaN","NaN","578.862","NaN","NaN","NaN","578.091","0"
"1902/05/01","00:00","579.774","NaN","NaN","579.111","NaN","NaN","NaN","578.543","0"
"1902/06/01","00:00","579.993","NaN","NaN","579.442","NaN","NaN","NaN","578.881","0"
"1902/07/01","00:00","580.072","NaN","NaN","579.711","NaN","NaN","NaN","579.242","0"
"1902/08/01","00:00","580.112","NaN","NaN","579.793","NaN","NaN","NaN","579.393","0"
"1902/09/01","00:00","579.961","NaN","NaN","579.472","NaN","NaN","NaN","578.901","0"
"1902/10/01","00:00","579.701","NaN","NaN","579.222","NaN","NaN","NaN","578.373","0"
"1902/11/01","00:00","579.783","NaN","NaN","579.131","NaN","NaN","NaN","578.301","0"
"1902/12/01","00:00","579.564","NaN","NaN","578.881","NaN","NaN","NaN","577.831","0"
"1903/01/01","00:00","579.291","NaN","NaN","578.691","NaN","NaN","NaN","578.012","0"
"1903/02/01","00:00","579.511","NaN","NaN","578.743","NaN","NaN","NaN","578.222","0"
"1903/03/01","00:00","579.373","NaN","NaN","578.871","NaN","NaN","NaN","578.202","0"
"1903/04/01","00:00","579.633","NaN","NaN","579.222","NaN","NaN","NaN","578.632","0"
"1903/05/01","00:00","579.662","NaN","NaN","579.354","NaN","NaN","NaN","578.642","0"
"1903/06/01","00:00","579.961","NaN","NaN","579.521","NaN","NaN","NaN","579.311","0"
"1903/07/01","00:00","580.151","NaN","NaN","579.701","NaN","NaN","NaN","578.852","0"
"1903/08/01","00:00","580.213","NaN","NaN","579.692","NaN","NaN","NaN","579.262","0"
"1903/09/01","00:00","580.361","NaN","NaN","579.751","NaN","NaN","NaN","579.154","0"
"1903/10/01","00:00","580.361","NaN","NaN","579.783","NaN","NaN","NaN","579.144","0"
"1903/11/01","00:00","579.993","NaN","NaN","579.364","NaN","NaN","NaN","578.753","0"
"1903/12/01","00:00","579.652","NaN","NaN","579.072","NaN","NaN","NaN","578.323","0"
"1904/01/01","00:00","579.252","NaN","NaN","578.862","NaN","NaN","NaN","578.114","0"
"1904/02/01","00:00","NaN","NaN","NaN","578.862","NaN","NaN","NaN","NaN","0"
"1904/03/01","00:00","579.452","NaN","NaN","579.032","NaN","NaN","NaN","578.573","0"
"1904/04/01","00:00","580.003","NaN","NaN","579.583","NaN","NaN","NaN","579.042","0"
"1904/05/01","00:00","580.551","NaN","NaN","579.911","NaN","NaN","NaN","579.521","0"
"1904/06/01","00:00","580.801","NaN","NaN","580.371","NaN","NaN","NaN","579.852","0"
"1904/07/01","00:00","580.991","NaN","NaN","580.502","NaN","NaN","NaN","579.97","0"
"1904/08/01","00:00","581.083","NaN","NaN","580.482","NaN","NaN","NaN","579.984","0"
"1904/09/01","00:00","580.951","NaN","NaN","580.312","NaN","NaN","NaN","579.76","0"
"1904/10/01","00:00","580.883","NaN","NaN","580.223","NaN","NaN","NaN","579.482","0"
"1904/11/01","00:00","580.361","NaN","NaN","579.902","NaN","NaN","NaN","578.911","0"
"1904/12/01","00:00","580.482","NaN","NaN","579.452","NaN","NaN","NaN","577.992","0"
"1905/01/01","00:00","579.852","NaN","NaN","579.331","NaN","NaN","NaN","578.822","0"
"1905/02/01","00:00","579.541","NaN","NaN","579.252","NaN","NaN","NaN","578.783","0"
"1905/03/01","00:00","579.583","NaN","NaN","579.242","NaN","NaN","NaN","578.901","0"
"1905/04/01","00:00","579.862","NaN","NaN","579.613","NaN","NaN","NaN","579.081","0"
"1905/05/01","00:00","580.272","NaN","NaN","579.902","NaN","NaN","NaN","578.944","0"
"1905/06/01","00:00","580.761","NaN","NaN","580.351","NaN","NaN","NaN","579.872","0"
"1905/07/01","00:00","581.083","NaN","NaN","580.531","NaN","NaN","NaN","579.951","0"
"1905/08/01","00:00","580.971","NaN","NaN","580.522","NaN","NaN","NaN","580.141","0"
"1905/09/01","00:00","580.883","NaN","NaN","580.423","NaN","NaN","NaN","579.843","0"
"1905/10/01","00:00","580.682","NaN","NaN","580.194","NaN","NaN","NaN","579.364","0"
"1905/11/01","00:00","580.673","NaN","NaN","579.902","NaN","NaN","NaN","578.822","0"
"1905/12/01","00:00","580.121","NaN","NaN","579.642","NaN","NaN","NaN","578.901","0"
"1906/01/01","00:00","580.184","NaN","NaN","579.491","NaN","NaN","NaN","578.622","0"
"1906/02/01","00:00","580.453","NaN","NaN","579.652","NaN","NaN","NaN","578.661","0"
"1906/03/01","00:00","580.203","NaN","NaN","579.721","NaN","NaN","NaN","579.042","0"
"1906/04/01","00:00","580.404","NaN","NaN","579.902","NaN","NaN","NaN","579.012","0"
"1906/05/01","00:00","580.692","NaN","NaN","580.171","NaN","NaN","NaN","579.692","0"
"1906/06/01","00:00","580.873","NaN","NaN","580.302","NaN","NaN","NaN","579.652","0"
"1906/07/01","00:00","580.843","NaN","NaN","580.423","NaN","NaN","NaN","580.043","0"
"1906/08/01","00:00","580.801","NaN","NaN","580.322","NaN","NaN","NaN","579.931","0"
"1906/09/01","00:00","580.653","NaN","NaN","580.092","NaN","NaN","NaN","579.623","0"
"1906/10/01","00:00","580.653","NaN","NaN","579.843","NaN","NaN","NaN","578.921","0"
"1906/11/01","00:00","580.282","NaN","NaN","579.652","NaN","NaN","NaN","578.041","0"
"1906/12/01","00:00","580.541","NaN","NaN","579.623","NaN","NaN","NaN","578.701","0"
"1907/01/01","00:00","580.322","NaN","NaN","579.603","NaN","NaN","NaN","578.412","0"
"1907/02/01","00:00","580.112","NaN","NaN","579.633","NaN","NaN","NaN","579.101","0"
"1907/03/01","00:00","580.551","NaN","NaN","579.633","NaN","NaN","NaN","578.671","0"
"1907/04/01","00:00","580.522","NaN","NaN","579.852","NaN","NaN","NaN","579.173","0"
"1907/05/01","00:00","580.623","NaN","NaN","580.033","NaN","NaN","NaN","579.452","0"
"1907/06/01","00:00","580.692","NaN","NaN","580.341","NaN","NaN","NaN","580.023","0"
"1907/07/01","00:00","581.352","NaN","NaN","580.591","NaN","NaN","NaN","580.213","0"
"1907/08/01","00:00","580.761","NaN","NaN","580.443","NaN","NaN","NaN","579.882","0"
"1907/09/01","00:00","580.981","NaN","NaN","580.371","NaN","NaN","NaN","579.921","0"
"1907/10/01","00:00","580.653","NaN","NaN","580.161","NaN","NaN","NaN","579.633","0"
"1907/11/01","00:00","580.453","NaN","NaN","579.783","NaN","NaN","NaN","578.691","0"
"1907/12/01","00:00","580.052","NaN","NaN","579.573","NaN","NaN","NaN","578.773","0"
"1908/01/01","00:00","580.253","NaN","NaN","579.472","NaN","NaN","NaN","578.934","0"
"1908/02/01","00:00","579.984","NaN","NaN","579.383","NaN","NaN","NaN","578.373","0"
"1908/03/01","00:00","NaN","NaN","NaN","579.531","NaN","NaN","NaN","NaN","0"
"1908/04/01","00:00","580.322","NaN","NaN","579.803","NaN","NaN","NaN","578.934","0"
"1908/05/01","00:00","580.801","NaN","NaN","580.213","NaN","NaN","NaN","579.774","0"
"1908/06/01","00:00","581.273","NaN","NaN","580.551","NaN","NaN","NaN","579.803","0"
"1908/07/01","00:00","581.352","NaN","NaN","580.712","NaN","NaN","NaN","580.151","0"
"1908/08/01","00:00","581.053","NaN","NaN","580.623","NaN","NaN","NaN","580.003","0"
"1908/09/01","00:00","580.761","NaN","NaN","580.223","NaN","NaN","NaN","579.131","0"
"1908/10/01","00:00","580.453","NaN","NaN","579.813","NaN","NaN","NaN","579.154","0"
"1908/11/01","00:00","580.423","NaN","NaN","579.413","NaN","NaN","NaN","578.533","0"
"1908/12/01","00:00","580.033","NaN","NaN","579.183","NaN","NaN","NaN","578.422","0"
"1909/01/01","00:00","579.383","NaN","NaN","578.852","NaN","NaN","NaN","578.182","0"
"1909/02/01","00:00","579.403","NaN","NaN","578.871","NaN","NaN","NaN","578.051","0"
"1909/03/01","00:00","579.311","NaN","NaN","578.983","NaN","NaN","NaN","578.333","0"
"1909/04/01","00:00","579.564","NaN","NaN","579.091","NaN","NaN","NaN","578.271","0"
